MS,Mh,Man,MMS,T,Cn,Ct,m (kg),Enedc (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW)
NL,AUDI AG,AUDI AG,AUDI AG,B8,A5 SPORTBACK,M1,1535.0,126.0,2830.0,1580.0,1560.0,PETROL,M,1984.0,140.0
NL,AUDI AG,AUDI AG,AUDI AG,B8,A5 COUPE,M1,1495.0,117.0,2770.0,1580.0,1560.0,PETROL,M,1984.0,140.0
NL,AUDI AG,AUDI AG,AUDI AG,B8,A4 AVANT,M1,1670.0,117.0,2830.0,1560.0,1550.0,DIESEL,M,2967.0,160.0
NL,AUDI AG,AUDI AG,AUDI AG,B8,A5 SPORTBACK,M1,1595.0,112.0,2830.0,1580.0,1560.0,DIESEL,M,1968.0,140.0
NL,AUDI AG,AUDI AG,AUDI AG,B8,A4 AVANT,M1,1615.0,144.0,2830.0,1560.0,1550.0,PETROL,M,1984.0,185.0
NL,AUDI AG,AUDI AG,AUDI AG,B8,A4 ALLROAD QUATTRO,M1,1655.0,152.0,2830.0,1570.0,1560.0,PETROL,M,1984.0,185.0
NL,AUDI AG,AUDI AG,AUDI AG,B8,A4 LIMOUSINE,M1,1505.0,104.0,2830.0,1560.0,1550.0,DIESEL,M,1968.0,110.0
NL,AUDI AG,AUDI AG,AUDI AG,8V,A3 LIMOUSINE,M1,1355.0,98.0,2620.0,1540.0,1510.0,DIESEL,M,1598.0,81.0
NL,AUDI AG,AUDI AG,AUDI AG,8V,A3 LIMOUSINE,M1,1385.0,107.0,2620.0,1540.0,1510.0,DIESEL,M,1968.0,110.0
NL,AUDI AG,AUDI AG,AUDI AG,8V,A3 LIMOUSINE,M1,1315.0,113.0,2620.0,1540.0,1510.0,PETROL,M,1498.0,110.0
NL,AUDI AG,AUDI AG,AUDI AG,B8,A5 SPORTBACK,M1,1505.0,129.0,2830.0,1580.0,1560.0,PETROL,M,1984.0,140.0
NL,AUDI AG,AUDI AG,AUDI AG,4G,A6 LIMOUSINE,M1,1735.0,116.0,2910.0,1610.0,1610.0,DIESEL,M,1968.0,140.0
NL,AUDI AG,AUDI AG,AUDI AG,B8,S5 CABRIOLET,M1,1915.0,177.0,2770.0,1580.0,1560.0,PETROL,M,2995.0,260.0
NL,AUDI AG,AUDI AG,AUDI AG,B8,A5 SPORTBACK,M1,1500.0,130.0,2830.0,1580.0,1560.0,PETROL,M,1395.0,110.0
NL,AUDI AG,AUDI AG,AUDI AG,B8,A5 SPORTBACK,M1,1545.0,109.0,2830.0,1580.0,1560.0,DIESEL,M,1968.0,110.0
NL,AUDI AG,AUDI AG,AUDI AG,B8,A5 SPORTBACK,M1,1500.0,128.0,2830.0,1580.0,1560.0,PETROL,M,1395.0,110.0
NL,AUDI AG,AUDI AG,AUDI AG,B8,A5 CABRIOLET,M1,1785.0,149.0,2770.0,1580.0,1560.0,PETROL,M,1984.0,185.0
NL,AUDI AG,AUDI AG,AUDI AG,B8,S5 COUPE,M1,1690.0,170.0,2770.0,1580.0,1560.0,PETROL,M,2995.0,260.0
NL,AUDI AG,AUDI AG,AUDI AG,B8,A5 SPORTBACK,M1,1595.0,106.0,2830.0,1580.0,1560.0,DIESEL,M,1968.0,140.0
NL,AUDI AG,AUDI AG,AUDI AG,B8,A5 CABRIOLET,M1,1705.0,131.0,2770.0,1580.0,1560.0,PETROL,M,1984.0,140.0
NL,AUDI AG,AUDI AG,AUDI AG,B8,A5 SPORTBACK,M1,1610.0,141.0,2830.0,1580.0,1560.0,PETROL,M,1984.0,185.0
NL,AUDI AG,AUDI AG,AUDI AG,B8,S5 CABRIOLET,M1,1915.0,175.0,2770.0,1580.0,1560.0,PETROL,M,2995.0,260.0
NL,AUDI AG,AUDI AG,AUDI AG,B8,A4 AVANT,M1,1600.0,102.0,2830.0,1560.0,1550.0,DIESEL,M,1968.0,110.0
NL,AUDI AG,AUDI AG,AUDI AG,B8,A4 LIMOUSINE,M1,1395.0,128.0,2830.0,1560.0,1550.0,PETROL,M,1395.0,110.0
NL,AUDI AG,AUDI AG,AUDI AG,B8,A4 AVANT,M1,1735.0,129.0,2830.0,1560.0,1550.0,DIESEL,M,2967.0,160.0
NL,AUDI AG,AUDI AG,AUDI AG,8X,A1,M1,1140.0,102.0,2460.0,1460.0,1450.0,PETROL,M,999.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1385.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1387.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1395.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1396.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1399.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1405.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1407.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1408.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1409.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1410.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1414.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1416.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1417.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1418.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1419.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1420.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1422.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1424.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1425.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1426.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1427.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1429.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1430.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1433.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1435.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1448.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1428.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1432.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1436.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1439.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1441.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1446.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1450.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1452.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1460.0,99.0,2638.0,1542.0,1543.0,Diesel,M,1248.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1316.0,132.0,2638.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1320.0,132.0,2638.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1325.0,132.0,2638.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1334.0,132.0,2638.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1337.0,132.0,2638.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1338.0,132.0,2638.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1339.0,132.0,2638.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1340.0,132.0,2638.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1342.0,132.0,2638.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1343.0,132.0,2638.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1344.0,132.0,2638.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1346.0,132.0,2638.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1347.0,132.0,2638.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1354.0,132.0,2638.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1355.0,132.0,2638.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1356.0,132.0,2638.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1361.0,132.0,2638.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1363.0,132.0,2638.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1289.0,132.0,2638.0,1542.0,1543.0,Petrol,M,1368.0,70.0
NL,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,0,C4 CACTUS,M1,1040.0,107.0,2600.0,1480.0,1480.0,PETROL,M,1199.0,60.0
NL,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,0,C4 CACTUS,M1,1040.0,105.0,2600.0,1480.0,1480.0,PETROL,M,1199.0,60.0
NL,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,0,C4 CACTUS,M1,1050.0,100.0,2600.0,1480.0,1480.0,PETROL,M,1199.0,60.0
NL,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,0,C4 CACTUS,M1,1050.0,98.0,2600.0,1480.0,1480.0,PETROL,M,1199.0,60.0
NL,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,0,5008,M1,1495.0,118.0,2730.0,1530.0,1570.0,PETROL,M,1199.0,96.0
NL,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,1,ION,M1,1140.0,0.0,2550.0,1310.0,1270.0,ELECTRIC,E,,35.0
NL,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,7,PARTNER,M1,1395.0,119.0,2730.0,1510.0,1560.0,PETROL,M,1199.0,81.0
NL,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,7,PARTNER,M1,1679.0,0.0,2730.0,1510.0,1560.0,ELECTRIC,E,,35.0
NL,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,M,5008,M1,1440.0,133.0,2840.0,1600.0,1610.0,PETROL,M,1598.0,121.0
NL,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,M,3008,M1,1345.0,120.0,2680.0,1600.0,1610.0,PETROL,M,1199.0,96.0
NL,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,P,108,M1,940.0,99.0,2340.0,1430.0,1420.0,PETROL,M,1199.0,60.0
NL,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,L,308,M1,1375.0,85.0,2730.0,1570.0,1560.0,DIESEL,M,1560.0,88.0
NL,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,L,308,M1,1375.0,88.0,2730.0,1570.0,1560.0,DIESEL,M,1560.0,88.0
NL,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITRO?N,0,C4 CACTUS,M1,1050.0,98.0,2600.0,1480.0,1480.0,PETROL,M,1199.0,60.0
NL,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITRO?N,0,C4 CACTUS,M1,1083.0,105.0,2600.0,1480.0,1480.0,PETROL,M,1199.0,60.0
NL,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITRO?N,0,C4 CACTUS,M1,1050.0,100.0,2600.0,1480.0,1480.0,PETROL,M,1199.0,60.0
DK,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN,2K,CADDY,M1,1554.0,133.0,3006.0,1537.0,1538.0,DIESEL,M,1968.0,75.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1414.0,110.0,2636.0,1542.0,1543.0,Diesel,M,1598.0,88.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1415.0,110.0,2636.0,1542.0,1543.0,Diesel,M,1598.0,88.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1417.0,110.0,2636.0,1542.0,1543.0,Diesel,M,1598.0,88.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1418.0,110.0,2636.0,1542.0,1543.0,Diesel,M,1598.0,88.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1419.0,110.0,2636.0,1542.0,1543.0,Diesel,M,1598.0,88.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1420.0,110.0,2636.0,1542.0,1543.0,Diesel,M,1598.0,88.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1249.0,133.0,2636.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1250.0,133.0,2636.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1251.0,133.0,2636.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1252.0,133.0,2636.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1254.0,133.0,2636.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1255.0,133.0,2636.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1259.0,133.0,2636.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1260.0,133.0,2636.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1263.0,133.0,2636.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1264.0,133.0,2636.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1265.0,133.0,2636.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1266.0,133.0,2636.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1267.0,133.0,2636.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1268.0,133.0,2636.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1269.0,133.0,2636.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1270.0,133.0,2636.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1271.0,133.0,2636.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1272.0,133.0,2636.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1273.0,133.0,2636.0,1542.0,1543.0,Petrol,M,1368.0,70.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,5N,TIGUAN,M1,1665.0,141.0,2677.0,1576.0,1576.0,DIESEL,M,1968.0,110.0
NL,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,7HC,KOMBI,M1,1924.0,208.0,3400.0,1620.0,1630.0,NG-BIOMETHANE,B,1984.0,110.0
DK,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN,AU,GOLF,M1,1271.0,116.0,2620.0,1527.0,1496.0,PETROL,M,1395.0,92.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,16,JETTA,M1,1325.0,114.0,2298.0,1527.0,1547.0,PETROL,M,1197.0,116.0
FR,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,M,3008,M1,1325.0,117.0,2675.0,1601.0,1601.0,Petrol,M,1199.0,96.0
FR,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,M,3008,M1,1325.0,124.0,2675.0,1601.0,1601.0,Petrol,M,1199.0,96.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1274.0,133.0,2636.0,1542.0,1543.0,Petrol,M,1368.0,70.0
BE,FIAT GROUP,FCA ITALY SPA,FIAT,356,FIAT TIPO,M1,1275.0,133.0,2636.0,1542.0,1543.0,Petrol,M,1368.0,70.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AU,GOLF,M1,1413.0,114.0,2620.0,1533.0,1533.0,DIESEL,M,1968.0,110.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,AUV,GOLF SPORTSVAN,M1,1409.0,123.0,2302.0,1496.0,1550.0,PETROL,M,1395.0,165.0
NL,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AUV,GOLF,M1,1395.0,106.0,2620.0,1530.0,1500.0,DIESEL,M,1598.0,85.0
RO,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AUV,GOLF,M1,1438.0,111.0,2620.0,1533.0,1504.0,DIESEL,M,1968.0,110.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,1T,TOURAN,M1,1539.0,119.0,2346.0,1534.0,1569.0,DIESEL,M,1598.0,128.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,AUV,GOLF,M1,1332.0,122.0,2302.0,1496.0,1550.0,PETROL,M,1395.0,165.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,6R,POLO,M1,1163.0,109.0,2456.0,1441.0,1441.0,PETROL,M,1197.0,81.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AUV,GOLF SPORTSVAN,M1,1479.0,122.0,2670.0,1533.0,1533.0,DIESEL,M,1968.0,110.0
DK,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN,2K,CADDY,M1,1457.0,116.0,2682.0,1537.0,1528.0,DIESEL,M,1968.0,75.0
RO,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,2K,CADDY,M1,1519.0,123.0,3006.0,1537.0,1538.0,DIESEL,M,1968.0,75.0
DK,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN,3C,PASSAT,M1,1541.0,119.0,2786.0,1578.0,1562.0,DIESEL,M,1968.0,110.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,2K,CADDY,M1,1387.0,133.0,2309.0,1528.0,1543.0,PETROL,M,1395.0,138.0
PT,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,3 H,ARTEON,M1,1828.0,152.0,2837.0,1589.0,1579.0,DIESEL,M,1968.0,176.0
FR,AUDI AG,AUDI AG,AUDI AG,8U,Q3,M1,1480.0,136.0,2601.0,1553.0,1553.0,Petrol,M,1395.0,110.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 LIMOUSINE,M1,1310.0,109.0,2618.0,1538.0,1538.0,Petrol,M,1395.0,110.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 SPORTBACK,M1,1315.0,111.0,2621.0,1534.0,1534.0,Petrol,M,1395.0,110.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 CABRIOLET,M1,1670.0,137.0,2594.0,1538.0,1538.0,Diesel,M,1968.0,135.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 SPORTBACK G-TRON,M1,1355.0,89.0,2621.0,1534.0,1534.0,NG-biomethane,B,1395.0,81.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 SPORTBACK,M1,1475.0,133.0,2621.0,1534.0,1534.0,Petrol,M,1984.0,140.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 SPORTBACK,M1,1380.0,114.0,2621.0,1534.0,1534.0,Diesel,M,1968.0,110.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3,M1,1275.0,105.0,2586.0,1534.0,1534.0,Petrol,M,1395.0,110.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3 SPORTBACK,M1,1460.0,127.0,2621.0,1534.0,1534.0,Diesel,M,1968.0,110.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3,M1,1435.0,126.0,2586.0,1534.0,1534.0,Diesel,M,1968.0,110.0
FR,AUDI AG,AUDI AG,AUDI AG,8U,Q3,M1,1460.0,127.0,2601.0,1553.0,1553.0,Petrol,M,1395.0,110.0
FR,AUDI AG,AUDI AG,AUDI AG,8V,A3,M1,1470.0,131.0,2586.0,1534.0,1534.0,Diesel,M,1968.0,135.0
FR,DACIA,AUTOMOBILE DACIA SA,AUTOMOBILES DACIA SA,SD,SANDERO,M1,1044.0,117.0,2589.0,1497.0,1497.0,PETROL,M,999.0,54.0
FR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AU,GOLF,M1,1247.0,120.0,2620.0,1527.0,1527.0,E85,F,1395.0,92.0
RO,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AU,GOLF,M1,1343.0,102.0,2620.0,1533.0,1503.0,DIESEL,M,1598.0,85.0
SI,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,AUV,GOLF / VARIANT 1.6 / TDI,M1,1376.0,106.0,2620.0,1533.0,1504.0,DIESEL,M,1598.0,85.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,7P,TOUAREG,M1,2185.0,176.0,2466.0,1638.0,1676.0,DIESEL,M,2967.0,225.0
PL,VOLKSWAGEN,VOLKSWAGEN AG,,AU,GOLF,M1,1323.0,109.0,2302.0,1496.0,1550.0,DIESEL,M,1598.0,128.0
NL,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG,6R,POLO,M1,1055.0,106.0,2460.0,1440.0,1430.0,PETROL,M,999.0,55.0
HR,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN AG BERLINER RING 2 D-38440 WOLFSBURG,AUV,GOLF,M1,1376.0,106.0,2620.0,1533.0,1504.0,DIESEL,M,1598.0,85.0
